timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348986742,-0.268,-0.035,-0.234,0.251,0.048,1.745,0.531,slouch
1783348986821,-0.268,-0.035,-0.234,0.25,0.048,1.742,0.531,slouch
1783348986899,-0.268,-0.035,-0.234,0.25,0.047,1.739,0.531,slouch
1783348986961,-0.268,-0.035,-0.234,0.251,0.046,1.737,0.531,slouch
1783348987038,-0.268,-0.035,-0.234,0.25,0.038,1.741,0.534,slouch
1783348987117,-0.268,-0.035,-0.234,0.25,0.037,1.743,0.535,slouch
1783348987178,-0.268,-0.035,-0.234,0.25,0.037,1.743,0.535,slouch
1783348987256,-0.268,-0.035,-0.234,0.25,0.038,1.742,0.535,slouch
1783348987332,-0.268,-0.035,-0.234,0.251,0.039,1.742,0.535,slouch
1783348987394,-0.268,-0.035,-0.234,0.25,0.035,1.735,0.536,slouch
1783348987472,-0.268,-0.035,-0.234,0.252,0.027,1.735,0.54,slouch
1783348987550,-0.268,-0.035,-0.234,0.254,0.022,1.734,0.542,slouch
1783348987614,-0.268,-0.035,-0.234,0.253,0.023,1.732,0.543,slouch
1783348987691,-0.268,-0.035,-0.234,0.256,0.025,1.742,0.543,slouch
1783348987767,-0.268,-0.035,-0.234,0.257,0.027,1.748,0.543,slouch
1783348987831,-0.268,-0.035,-0.234,0.26,0.029,1.742,0.544,slouch
1783348987908,-0.268,-0.035,-0.234,0.26,0.028,1.745,0.544,slouch
1783348987986,-0.268,-0.035,-0.234,0.26,0.027,1.748,0.544,slouch
1783348988050,-0.268,-0.035,-0.234,0.263,0.028,1.749,0.545,slouch
1783348988128,-0.268,-0.035,-0.234,0.263,0.028,1.748,0.546,slouch
1783348988205,-0.268,-0.035,-0.234,0.264,0.031,1.742,0.547,slouch
1783348988267,-0.268,-0.035,-0.234,0.265,0.032,1.744,0.547,slouch
1783348988344,-0.268,-0.035,-0.234,0.265,0.033,1.745,0.547,slouch
1783348988421,-0.268,-0.035,-0.234,0.265,0.031,1.742,0.547,slouch
1783348988483,-0.268,-0.035,-0.234,0.266,0.029,1.743,0.548,slouch
1783348988544,-0.268,-0.035,-0.234,0.268,0.029,1.744,0.548,slouch
1783348988622,-0.268,-0.035,-0.234,0.267,0.029,1.732,0.548,slouch
1783348988685,-0.268,-0.035,-0.234,0.268,0.029,1.731,0.548,slouch
1783348988744,-0.268,-0.035,-0.234,0.269,0.029,1.73,0.549,slouch
1783348988823,-0.268,-0.035,-0.234,0.262,0.031,1.726,0.545,slouch
1783348988886,-0.268,-0.035,-0.234,0.259,0.031,1.726,0.544,slouch
1783348988948,-0.268,-0.035,-0.234,0.257,0.032,1.731,0.543,slouch
